Orthogroup,Tracheophyte,Bryophyte,Streptophyte_algae,Chlorophyte_algae,Cyanobacteria
OG0005852,1,0,0,0,0
OG0005854,1,1,1,1,0
OG0005862,1,1,1,1,0
OG0005887,1,1,1,0,0
OG0005898,1,1,1,1,0
OG0005899,1,1,1,0,0
OG0005904,1,1,1,1,0
OG0005911,1,1,0,0,0
OG0005914,1,1,1,1,0
OG0005916,1,1,1,1,0
OG0005917,1,1,1,1,0
OG0005920,1,1,1,1,0
OG0005921,1,1,1,1,0
OG0005929,1,1,1,1,0
OG0005945,1,1,1,1,0
OG0005951,1,1,1,1,0
OG0005963,1,1,1,1,0
OG0005977,1,1,1,1,0
OG0005985,1,1,1,1,0
OG0005991,1,1,1,1,0
OG0005993,1,1,1,1,0
OG0005995,1,1,1,1,1
OG0006005,1,1,1,1,0
OG0006015,1,1,1,1,0
OG0006016,1,1,1,1,0
OG0006022,1,1,1,1,0
OG0006037,1,1,1,1,1
OG0006040,1,0,0,0,0
OG0006058,1,1,1,1,0
OG0006063,1,1,0,0,0
OG0006067,1,1,1,0,0
OG0006073,1,1,1,1,0
OG0006074,1,1,1,0,0
OG0006076,1,1,1,1,0
OG0006089,1,1,1,1,0
OG0006091,1,1,1,1,0
OG0006097,1,1,1,1,0
OG0006098,1,0,0,0,0
OG0006100,1,1,1,1,0
OG0006108,1,1,1,0,0
OG0006117,1,0,0,0,0
OG0006122,1,1,0,1,0
OG0006129,1,1,1,1,0
OG0006130,1,1,1,1,0
OG0006140,1,1,1,0,0
OG0006141,1,1,1,1,0
OG0006143,1,1,1,1,1
OG0006144,1,1,1,1,0
OG0006160,1,1,1,1,0
OG0006169,1,1,1,1,0
OG0006173,1,0,0,0,0
OG0006195,1,1,1,1,0
OG0006200,1,1,1,1,0
OG0006202,1,1,1,1,0
OG0006204,1,1,1,1,1
OG0006208,1,1,1,1,0
OG0006213,1,1,1,1,0
OG0006215,1,1,1,1,0
OG0006247,1,1,0,0,0
OG0006250,1,0,0,0,0
OG0006253,1,1,1,0,0
OG0006254,1,1,1,0,0
OG0006257,1,1,1,0,0
OG0006264,1,0,0,0,0
OG0006265,1,1,1,1,0
OG0006268,1,1,1,1,0
OG0006292,1,1,1,0,0
OG0006293,1,1,1,1,0
OG0006295,1,1,1,0,1
OG0006300,1,1,1,1,0
OG0006305,1,1,1,1,0
OG0006308,1,1,1,1,1
OG0006316,1,1,1,1,0
OG0006318,1,1,1,1,0
OG0006322,1,1,1,1,0
OG0006338,1,1,1,1,0
OG0006341,1,1,1,0,1
OG0006345,1,1,1,1,0
OG0006349,1,1,1,1,0
OG0006352,1,1,1,1,0
OG0006372,1,1,0,0,0
OG0006374,1,1,1,1,0
OG0006376,1,1,1,1,0
OG0006382,1,1,1,1,0
OG0006411,1,0,0,0,0
OG0006413,1,1,1,1,0
OG0006416,1,1,1,1,0
OG0006419,1,1,1,1,0
OG0006431,1,1,0,0,0
OG0006432,1,1,1,1,0
OG0006437,1,1,1,1,0
OG0006439,1,1,1,1,1
OG0006441,1,1,1,1,0
OG0006459,1,1,0,0,0
OG0006465,1,1,1,1,0
OG0006468,1,1,1,0,0
OG0006469,1,1,1,1,0
OG0006475,1,1,1,1,0
OG0006476,1,1,1,1,0
OG0006492,1,1,1,1,1
OG0006493,1,1,1,1,0
OG0006507,1,1,1,1,0
OG0006509,1,1,1,1,0
OG0006513,1,0,0,0,0
OG0006514,1,1,1,1,0
OG0006524,1,1,1,1,0
OG0006530,1,1,1,1,0
OG0006531,1,1,1,1,0
OG0006545,1,1,1,1,1
OG0006547,1,0,0,0,0
OG0006549,1,0,0,0,0
OG0006586,1,1,1,1,0
OG0006590,1,1,1,1,0
OG0006596,1,1,1,1,0
OG0006605,1,1,0,0,0
OG0006614,1,1,1,1,0
OG0006615,1,1,1,1,0
OG0006616,1,1,1,1,0
OG0006617,1,1,0,0,0
OG0006618,1,1,1,1,0
OG0006621,1,1,1,1,0
OG0006623,1,1,1,1,1
OG0006630,1,1,1,1,0
OG0006636,1,1,1,1,0
OG0006641,1,1,1,1,0
OG0006649,1,1,1,1,0
OG0006653,1,1,1,1,0
OG0006656,1,1,1,0,0
OG0006659,1,1,1,0,0
OG0006672,1,1,1,1,0
OG0006674,1,1,1,1,0
OG0006675,1,1,1,1,0
OG0006695,1,1,0,0,0
OG0006701,1,1,1,0,0
OG0006703,1,0,1,0,0
OG0006743,1,1,1,1,0
OG0006747,1,1,1,1,0
OG0006759,1,1,1,0,1
OG0006764,1,1,1,0,0
OG0006771,1,1,1,1,0
OG0006776,1,1,0,0,0
OG0006778,1,1,1,1,1
OG0006782,1,0,0,0,0
OG0006783,1,1,1,0,0
OG0006803,1,1,1,1,0
OG0006804,1,1,1,1,0
OG0006806,1,1,1,0,0
OG0006807,1,1,1,1,0
OG0006815,1,1,1,1,0
OG0006816,1,1,1,1,0
OG0006818,1,1,1,1,0
OG0006821,1,1,1,0,0
OG0006823,1,0,0,0,0
OG0006824,1,0,0,0,0
OG0006826,1,1,1,1,0
OG0006827,1,1,1,0,0
OG0006830,1,1,1,1,0
OG0006831,1,1,1,1,0
OG0006850,1,0,0,0,0
OG0006897,1,1,1,1,0
OG0006903,1,1,1,1,0
OG0006905,1,1,1,1,0
OG0006914,1,1,1,0,0
OG0006919,1,0,0,0,0
OG0006920,1,1,1,0,0
OG0006930,1,1,1,0,0
OG0006931,1,1,1,1,0
OG0006935,1,1,1,0,1
OG0006946,1,0,0,0,0
OG0006948,1,1,1,1,0
OG0006954,1,1,1,0,0
OG0006958,1,1,0,0,0
OG0006963,1,0,0,0,0
OG0006973,1,1,1,1,0
OG0006978,1,1,1,1,0
OG0006981,1,1,1,0,0
OG0007010,1,1,1,1,0
OG0007016,1,0,0,0,0
OG0007045,1,1,0,0,0
OG0007058,1,1,1,0,0
OG0007060,1,0,0,0,0
OG0007063,1,1,1,1,0
OG0007074,1,1,0,0,0
OG0007082,1,1,0,0,0
OG0007088,1,1,1,1,0
OG0007109,1,1,0,0,0
OG0007120,1,1,1,1,1
OG0007124,1,1,1,1,0
OG0007130,1,1,1,1,0
OG0007139,1,1,1,1,0
OG0007186,1,1,1,0,1
OG0007189,1,1,1,1,0
OG0007192,1,1,1,1,0
OG0007196,1,0,0,0,0
OG0007198,1,1,1,1,0
OG0007202,1,1,1,1,0
OG0007209,1,1,0,0,0
OG0007211,1,1,1,1,0
OG0007217,1,1,1,1,0
OG0007223,1,1,1,1,0
OG0007238,1,1,1,0,0
OG0007242,1,0,0,0,0
OG0007243,1,1,1,1,1
OG0007246,1,1,1,1,0
OG0007247,1,1,1,1,0
OG0007249,1,1,1,0,0
OG0007256,1,1,1,1,0
OG0007257,1,1,0,0,0
OG0007261,1,1,1,1,0
OG0007263,1,1,1,1,0
OG0007270,1,1,1,1,0
OG0007271,1,1,0,0,0
OG0007273,1,1,1,1,0
OG0007329,1,1,1,1,0
OG0007336,1,1,1,1,0
OG0007343,1,0,0,0,0
OG0007349,1,1,1,0,0
OG0007358,1,0,0,0,0
OG0007367,1,1,1,0,0
OG0007382,1,1,1,0,0
OG0007385,1,1,1,1,0
OG0007389,1,1,0,0,0
OG0007393,1,1,0,0,0
OG0007449,1,1,1,1,0
OG0007450,1,1,1,0,0
OG0007468,1,1,1,0,0
OG0007469,1,1,1,1,0
OG0007478,1,0,0,0,0
OG0007482,1,0,0,0,0
OG0007484,1,1,1,0,0
OG0007495,1,0,0,0,0
OG0007512,1,1,0,0,0
OG0007518,1,1,1,0,0
OG0007522,1,1,1,1,0
OG0007545,1,1,1,1,0
OG0007546,1,0,0,0,0
OG0007592,1,1,1,1,0
OG0007595,1,1,1,0,0
OG0007598,1,1,1,0,0
OG0007621,1,1,1,0,0
OG0007625,1,1,1,1,0
OG0007627,1,0,0,0,0
OG0007628,1,1,1,1,0
OG0007629,1,1,1,1,0
OG0007650,1,1,1,1,0
OG0007655,1,1,1,1,0
OG0007743,1,1,1,0,0
OG0007745,1,1,0,0,0
OG0007751,1,1,1,1,1
OG0007771,1,1,1,1,0
OG0007778,1,1,1,1,0
OG0007827,1,0,0,0,0
OG0007829,1,0,0,0,0
OG0007837,1,1,1,1,1
OG0007901,1,1,0,0,0
OG0007904,1,0,0,0,0
OG0007909,1,1,1,0,0
OG0007921,1,0,0,0,0
OG0007926,1,1,0,0,0
OG0007927,1,1,0,1,0
OG0007928,1,0,0,0,0
OG0007932,1,1,0,0,0
OG0007941,1,0,0,0,0
OG0007954,1,1,1,0,0
OG0007964,1,1,1,1,0
OG0007969,1,1,1,1,1
OG0007982,1,0,0,0,0
OG0007991,1,0,0,0,0
OG0008044,1,1,0,0,0
OG0008045,1,1,1,0,1
OG0008049,1,1,1,1,0
OG0008059,1,1,1,0,0
OG0008065,1,1,1,0,0
OG0008077,1,0,0,0,0
OG0008080,1,0,0,0,0
OG0008112,1,1,1,1,0
OG0008119,1,1,0,0,0
OG0008144,1,0,0,0,0
OG0008146,1,0,0,0,0
OG0008148,1,0,0,0,0
OG0008149,1,0,0,0,0
OG0008219,1,1,0,0,0
OG0008220,1,1,1,0,0
OG0008225,1,1,0,0,0
OG0008230,1,1,1,1,0
OG0008233,1,1,1,0,0
OG0008241,1,1,1,0,1
OG0008262,1,1,0,0,0
OG0008267,1,1,0,0,0
OG0008268,1,0,0,0,0
OG0008274,1,1,1,0,0
OG0008313,1,1,1,0,0
OG0008316,1,0,0,0,0
OG0008383,1,0,0,0,0
OG0008392,1,0,0,0,0
OG0008410,1,1,1,1,0
OG0008421,1,1,1,1,0
OG0008553,1,1,0,0,0
OG0008566,1,0,0,0,0
OG0008570,1,0,0,0,0
OG0008571,1,1,1,0,0
OG0008572,1,0,0,0,0
OG0008573,1,0,0,0,0
OG0008576,1,0,0,0,0
OG0008581,1,0,1,0,0
OG0008586,1,1,1,1,0
OG0008588,1,1,0,0,0
OG0008618,1,0,0,0,0
OG0008690,1,1,0,0,0
OG0008692,1,1,1,0,0
OG0008696,1,0,0,0,0
OG0008701,1,0,0,0,0
OG0008705,1,1,0,0,0
OG0008717,1,0,0,0,0
OG0008720,1,1,1,1,0
OG0008736,1,1,1,0,0
OG0008741,1,1,0,0,0
OG0008742,1,1,0,1,0
OG0008777,1,0,0,0,0
OG0008780,1,0,0,0,0
OG0008864,1,0,1,1,0
OG0008886,1,0,0,0,0
OG0008894,1,0,0,0,0
OG0008920,1,0,0,0,0
OG0008921,1,0,0,0,0
OG0008963,1,0,0,0,0
OG0008965,1,1,0,0,0
OG0009005,0,1,1,1,0
OG0009065,1,1,1,1,0
OG0009067,1,0,0,0,0
OG0009077,1,0,0,0,0
OG0009079,1,1,0,0,0
OG0009080,1,1,0,0,0
OG0009092,1,0,0,0,0
OG0009094,1,1,1,0,0
OG0009131,1,1,0,0,0
OG0009137,1,1,0,0,0
OG0009138,1,0,0,0,0
OG0009144,1,0,0,0,0
OG0009249,1,0,0,0,0
OG0009258,1,0,0,0,0
OG0009266,1,0,0,0,0
OG0009285,1,1,0,0,0
OG0009304,1,1,1,1,0
OG0009322,1,0,0,0,0
OG0009329,1,0,0,0,0
OG0009335,1,0,0,0,0
OG0009374,0,1,1,1,1
OG0009433,1,0,0,0,0
OG0009443,1,0,0,0,0
OG0009444,1,0,0,0,0
OG0009454,1,0,0,0,0
OG0009463,1,0,0,0,0
OG0009468,1,0,0,0,0
OG0009470,1,1,1,1,0
OG0009471,1,0,0,0,0
OG0009472,1,0,0,0,0
OG0009487,1,1,0,0,0
OG0009491,1,0,0,0,0
OG0009492,1,0,0,0,0
OG0009545,1,0,0,0,0
OG0009546,1,0,0,0,0
OG0009549,1,0,0,0,0
OG0009681,1,0,0,0,0
OG0009685,1,0,0,0,0
OG0009689,1,0,0,0,0
OG0009707,1,0,0,0,0
OG0009714,1,0,1,0,0
OG0009717,1,0,0,0,0
OG0009718,1,0,0,0,0
OG0009724,1,0,0,0,0
OG0009728,1,1,1,0,0
OG0009737,1,1,0,0,0
OG0009744,1,0,1,0,0
OG0009808,1,0,0,0,0
OG0009814,1,0,1,0,0
OG0009819,1,0,0,0,0
OG0009892,1,1,1,0,0
OG0009962,1,0,0,0,0
OG0009965,1,1,0,0,0
OG0009966,1,0,0,0,0
OG0009975,1,0,0,0,0
OG0009979,1,0,0,0,0
OG0009986,1,0,0,0,0
OG0009987,1,1,0,0,0
OG0009988,1,0,0,0,0
OG0010000,1,1,0,0,0
OG0010007,1,0,0,0,0
OG0010010,1,0,0,0,0
OG0010012,1,0,0,0,0
OG0010013,1,0,0,0,0
OG0010022,1,0,0,0,0
OG0010057,1,1,1,0,0
OG0010062,1,1,1,1,0
OG0010092,1,0,0,0,0
OG0010095,1,0,0,0,0
OG0010274,1,0,0,0,0
OG0010277,1,0,1,0,0
OG0010296,1,0,0,0,0
OG0010311,1,0,0,0,0
OG0010319,1,0,0,0,0
OG0010321,1,0,0,0,0
OG0010381,1,1,0,0,0
OG0010383,1,0,0,0,0
OG0010388,1,0,0,0,0
OG0010396,1,0,0,0,0
OG0010484,1,1,0,0,0
OG0010535,1,1,0,0,0
OG0010585,1,0,0,0,0
OG0010587,1,1,0,0,0
OG0010590,1,1,1,1,0
OG0010603,1,1,0,0,0
OG0010607,1,0,0,0,0
OG0010608,1,1,1,0,0
OG0010620,1,0,0,0,0
OG0010641,1,0,0,0,0
OG0010642,1,0,0,0,0
OG0010711,1,0,0,0,0
OG0010719,1,0,0,0,0
OG0010728,1,0,0,0,0
OG0010731,1,0,0,0,0
OG0010734,1,0,0,0,0
OG0010739,1,0,0,0,0
OG0010927,1,0,0,0,0
OG0010932,1,0,0,0,0
OG0010933,1,0,0,0,0
OG0010942,1,0,0,0,0
OG0010974,1,0,0,0,0
OG0010985,1,0,0,0,0
OG0010986,1,0,0,0,0
OG0010989,1,0,0,0,0
OG0011055,1,1,1,0,0
OG0011078,1,0,0,0,0
OG0011079,1,0,0,0,0
OG0011105,1,1,1,1,0
OG0011158,1,1,1,0,0
OG0011337,1,0,0,0,0
OG0011339,1,0,0,0,0
OG0011340,1,0,0,0,0
OG0011346,1,1,0,0,0
OG0011353,1,0,0,0,0
OG0011386,1,0,0,0,0
OG0011396,1,0,1,0,0
OG0011399,1,0,0,0,0
OG0011400,1,0,0,0,0
OG0011411,1,0,0,0,0
OG0011415,1,0,0,0,0
OG0011416,1,0,0,0,0
OG0011429,1,1,0,0,0
OG0011485,1,0,0,0,0
OG0011493,1,0,0,0,0
OG0011494,1,0,0,0,0
OG0011496,1,0,0,0,0
OG0011497,1,0,0,0,0
OG0011499,1,0,0,0,0
OG0011502,1,0,0,0,0
OG0011505,1,0,0,0,0
OG0011511,1,0,0,0,0
OG0011514,1,0,0,0,0
OG0011515,1,0,0,0,0
OG0011524,1,0,0,0,0
OG0011852,1,0,0,0,0
OG0011858,1,0,0,0,0
OG0011879,1,0,0,0,0
OG0011887,1,0,0,0,0
OG0011889,1,0,0,0,0
OG0011895,1,0,0,0,0
OG0011962,1,0,0,0,0
OG0011968,1,0,0,0,0
OG0011976,1,0,0,0,0
OG0011993,1,0,0,0,0
OG0012000,1,0,0,0,0
OG0012007,1,0,0,0,0
OG0012008,1,0,0,0,0
OG0012013,1,0,0,0,0
OG0012023,1,1,1,0,0
OG0012259,0,1,0,0,0
OG0012362,1,0,0,0,0
OG0012368,1,0,0,0,0
OG0012370,1,0,0,0,0
OG0012376,1,0,0,0,0
OG0012378,1,0,0,0,0
OG0012396,1,0,0,0,0
OG0012399,1,0,0,0,0
OG0012402,1,0,0,0,0
OG0012465,1,1,0,0,0
OG0012509,1,0,0,0,0
OG0012511,1,0,0,0,0
OG0012512,1,0,0,0,0
OG0012515,1,0,0,0,0
OG0012522,1,0,0,0,0
OG0012526,1,0,0,0,0
OG0012528,1,0,0,0,0
OG0012535,1,0,0,0,0
OG0012546,1,0,0,0,0
OG0012550,1,0,0,0,0
OG0012551,1,0,0,0,0
OG0012562,1,0,0,0,0
OG0012964,1,0,0,0,0
OG0012969,1,0,0,0,0
OG0012999,1,0,0,0,0
OG0013009,1,0,0,0,0
OG0013127,1,0,0,0,0
OG0013128,1,0,0,0,0
OG0013135,1,0,0,0,0
OG0013136,1,0,0,0,0
OG0013140,1,0,0,0,0
OG0013151,1,0,0,0,0
OG0013158,1,0,0,0,0
OG0013159,1,0,0,0,0
OG0013160,1,0,0,0,0
OG0013161,1,0,0,0,0
OG0013162,1,0,0,0,0
OG0013186,1,0,0,0,0
OG0013191,1,0,0,0,0
OG0013196,1,0,0,0,0
OG0013197,1,0,0,0,0
OG0013459,1,1,0,0,0
OG0013751,1,0,0,0,0
OG0013754,1,0,0,0,0
OG0013755,1,0,0,0,0
OG0013786,1,0,0,0,0
OG0013900,1,0,0,0,0
OG0013916,1,0,0,0,0
OG0013927,1,0,0,0,0
OG0013939,1,0,0,0,0
OG0013949,1,0,0,0,0
OG0013959,1,0,0,0,0
OG0014086,1,1,0,0,0
OG0014653,1,0,0,0,0
OG0014834,1,0,0,0,0
OG0014842,1,0,0,0,0
OG0014857,1,0,0,0,0
OG0014865,1,0,0,0,0
OG0014867,1,0,0,0,0
OG0014869,1,0,0,0,0
OG0014874,1,0,0,0,0
OG0014877,1,0,0,0,0
OG0014892,1,0,0,0,0
OG0014894,1,0,0,0,0
OG0014897,1,0,0,0,0
OG0014898,1,0,0,0,0
OG0014909,1,0,0,0,0
OG0014919,1,1,0,0,0
OG0014936,1,0,0,0,0
OG0014944,1,1,0,0,0
OG0015866,1,0,0,0,0
OG0016086,1,0,0,0,0
OG0016087,1,0,0,0,0
OG0016088,1,0,0,0,0
OG0016090,1,0,0,0,0
OG0016109,1,0,0,0,0
OG0016120,1,0,0,0,0
OG0016136,1,0,0,0,0
OG0016138,1,0,0,0,0
OG0016139,1,0,0,0,0
OG0016146,1,0,0,0,0
OG0016160,1,0,0,0,0
OG0016181,1,0,0,0,0
OG0016187,1,0,0,0,0
OG0016189,1,0,0,0,0
OG0016191,1,0,0,0,0
OG0017110,1,1,0,0,0
OG0017135,0,1,0,0,0
OG0017414,1,0,0,0,0
OG0017442,1,1,0,0,0
OG0017777,1,0,0,0,0
OG0017782,1,0,0,0,0
OG0017790,1,0,0,0,0
OG0017811,1,0,0,0,0
OG0017819,1,0,0,0,0
OG0017828,1,0,0,0,0
OG0017836,1,0,0,0,0
OG0017843,1,0,0,0,0
OG0017846,1,0,0,0,0
OG0017847,1,0,0,0,0
OG0017849,1,0,0,0,0
OG0017866,1,0,0,0,0
OG0017880,1,0,0,0,0
OG0017885,1,0,0,0,0
OG0017891,1,0,0,0,0
OG0017900,1,0,0,0,0
OG0019271,0,1,0,0,0
OG0019761,1,1,1,0,0
OG0020133,1,0,0,0,0
OG0020155,1,0,0,0,0
OG0020156,1,0,0,0,0
OG0020184,1,0,0,0,0
OG0020187,1,0,0,0,0
OG0020192,1,0,0,0,0
OG0020219,1,0,0,0,0
OG0020224,1,0,0,0,0
OG0020245,1,0,0,0,0
OG0020248,1,0,0,0,0
OG0020249,1,0,0,0,0
OG0020255,1,0,0,0,0
OG0020259,1,0,0,0,0
OG0020261,1,0,0,0,0
OG0020266,1,0,0,0,0
OG0020278,1,0,0,0,0
OG0020281,1,0,0,0,0
OG0020287,1,0,0,0,0
OG0020308,1,0,0,0,0
OG0020355,1,0,0,0,0
OG0020365,1,0,0,0,0
OG0020366,1,0,0,0,0
OG0020371,1,0,0,0,0
OG0020374,1,0,0,0,0
OG0020381,1,0,0,0,0
OG0020383,1,0,0,0,0
OG0023198,1,0,0,0,0
OG0023344,1,0,0,0,0
OG0023893,1,0,0,0,0
OG0023898,1,0,0,0,0
OG0023905,1,0,0,0,0
OG0023912,1,0,0,0,0
OG0023930,1,0,0,0,0
OG0023934,1,0,0,0,0
OG0023997,1,0,0,0,0
OG0024006,1,0,0,0,0
OG0024010,1,0,0,0,0
OG0024019,1,0,0,0,0
OG0024065,1,0,0,0,0
OG0024140,1,0,0,0,0
OG0024148,1,0,0,0,0
OG0024166,1,0,0,0,0
OG0024205,1,0,0,0,0
OG0024209,1,0,0,0,0
OG0024238,1,0,0,0,0
OG0024242,1,0,0,0,0
OG0024263,1,0,0,0,0
OG0024291,1,0,0,0,0
OG0024298,1,1,0,0,0
OG0024306,1,0,0,0,0
OG0024313,1,0,0,0,0
OG0024315,1,0,0,0,0
OG0024323,1,0,0,0,0
OG0024330,1,0,1,0,0
OG0026114,1,1,0,0,0
OG0026245,0,1,1,0,0
OG0027567,0,1,1,0,0
OG0027622,0,1,0,0,0
OG0027638,1,1,0,0,0
OG0027670,0,1,0,0,0
OG0027677,0,1,0,0,0
OG0029878,1,0,0,0,0
OG0029890,1,0,0,0,0
OG0029901,1,0,0,0,0
OG0029912,1,0,0,0,0
OG0029914,1,0,0,0,0
OG0029935,1,0,0,0,0
OG0029938,1,0,0,0,0
OG0029960,1,0,0,0,0
OG0029971,1,0,0,0,0
OG0029979,1,0,0,0,0
OG0029993,1,0,0,0,0
OG0029998,1,0,0,0,0
OG0030012,1,0,0,0,0
OG0030068,1,0,0,0,0
OG0030073,1,0,0,0,0
OG0030076,1,0,0,0,0
OG0030109,1,0,0,0,0
OG0030115,1,0,0,0,0
OG0030136,1,0,0,0,0
OG0030138,1,0,0,0,0
OG0030139,1,0,0,0,0
OG0030140,1,0,0,0,0
OG0030145,1,0,0,0,0
OG0030172,1,0,0,0,0
OG0030188,1,0,0,0,0
OG0030222,1,0,0,0,0
OG0030224,1,0,0,0,0
OG0030228,1,0,0,0,0
OG0030229,1,0,0,0,0
OG0030234,1,0,0,0,0
OG0030238,1,0,0,0,0
OG0030247,1,0,0,0,0
OG0030248,1,0,0,0,0
OG0030255,1,0,0,0,0
OG0030258,1,0,0,0,0
OG0030262,1,0,0,0,0
OG0030276,1,0,0,0,0
OG0030288,1,0,0,0,0
OG0030337,1,0,0,0,0
OG0030361,1,0,0,0,0
OG0030367,1,0,0,0,0
OG0030374,1,0,0,0,0
OG0030385,1,0,0,0,0
OG0030395,1,0,0,0,0
OG0030408,1,0,0,0,0
OG0030421,1,0,0,0,0
OG0030423,1,0,0,0,0
OG0030427,1,0,0,0,0
OG0030457,1,0,0,0,0
OG0030462,1,0,0,0,0
OG0030512,1,0,0,0,0
OG0030524,1,0,0,0,0
OG0030529,1,0,0,0,0
OG0030553,1,0,0,0,0
OG0030574,1,0,1,0,0
OG0030575,1,0,0,0,0
OG0030590,1,0,0,0,0
OG0030592,1,0,0,0,0
OG0030597,1,0,0,0,0
OG0035804,0,1,0,0,0
OG0035814,0,1,0,0,0
OG0035824,0,1,0,0,0
OG0035986,0,1,0,0,0
OG0041748,1,1,0,0,0
OG0041984,1,0,0,0,0
OG0041989,1,0,0,0,0
OG0042007,1,0,0,0,0
OG0042015,1,0,0,0,0
OG0042041,1,0,0,0,0
OG0042060,1,0,0,0,0
OG0042070,1,0,0,0,0
OG0042074,1,0,0,0,0
OG0042130,1,0,0,0,0
OG0042155,1,0,0,0,0
OG0042189,1,0,0,0,0
OG0042216,1,0,0,0,0
OG0042245,1,0,0,0,0
OG0042253,1,0,0,0,0
OG0042257,1,0,0,0,0
OG0042317,1,0,0,0,0
OG0042321,1,0,0,0,0
OG0042329,1,0,0,0,0
OG0042339,1,0,0,0,0
OG0042398,1,0,0,0,0
OG0042410,1,0,0,0,0
OG0042456,1,0,0,0,0
OG0042557,1,0,0,0,0
OG0042622,1,0,0,0,0
OG0042635,1,0,0,0,0
OG0042669,1,0,0,0,0
OG0042683,1,0,0,0,0
OG0042692,1,0,0,0,0
OG0042698,1,0,0,0,0
OG0042799,1,0,0,0,0
OG0042809,1,0,0,0,0
OG0042838,1,0,0,0,0
OG0042883,1,0,0,0,0
OG0042889,1,0,0,0,0
OG0042894,1,0,0,0,0
OG0053645,0,1,0,0,0
OG0053646,0,1,0,0,0
OG0053735,1,1,0,0,0
OG0054019,0,1,0,0,0
OG0054157,0,1,0,0,0
