Orthogroup,Tracheophyte,Bryophyte,Streptophyte_algae,Chlorophyte_algae,Cyanobacteria
OG0024440,1,0,0,0,0
OG0024441,1,0,0,0,0
OG0024442,1,0,0,0,0
OG0024443,1,0,1,0,1
OG0024444,1,0,0,0,0
OG0024445,1,0,0,0,1
OG0024446,1,0,1,1,0
OG0024447,1,0,0,0,1
OG0024448,1,0,0,0,1
OG0024449,1,0,0,0,0
OG0024450,1,0,0,1,0
OG0024451,1,0,0,0,0
OG0024452,1,0,0,0,1
OG0024453,1,0,0,0,1
OG0024454,1,0,1,1,0
OG0024455,1,0,0,0,1
OG0024456,1,0,1,0,1
OG0024457,1,0,0,0,1
OG0024458,1,0,0,0,1
OG0024459,1,0,0,0,1
OG0024460,1,0,0,1,1
OG0024461,1,0,0,0,1
OG0024462,1,0,0,0,0
OG0024463,1,0,0,0,0
OG0024464,1,0,0,0,1
OG0024465,1,0,0,0,1
OG0024466,1,0,0,0,1
OG0024467,1,0,0,0,0
OG0024468,1,0,0,0,1
OG0024469,1,0,0,0,1
OG0024470,1,0,0,1,0
OG0024471,1,0,0,0,0
OG0024472,1,0,0,0,1
OG0024473,1,0,0,0,1
OG0024474,1,0,0,0,1
OG0024475,1,0,0,0,1
OG0024476,1,0,0,0,1
OG0024477,1,0,0,0,1
OG0024478,1,0,0,0,1
OG0024479,1,0,0,1,1
OG0024480,1,0,0,1,1
OG0024481,1,0,0,0,0
OG0024482,1,0,0,0,0
OG0024483,1,0,0,0,0
OG0024484,1,0,0,0,0
OG0024485,1,0,0,0,0
OG0024486,1,0,0,0,0
OG0024487,1,0,0,0,0
OG0024488,1,0,0,0,0
OG0024489,1,0,0,0,0
OG0024490,1,0,0,0,0
OG0024491,1,0,0,0,0
OG0024492,1,0,0,0,0
OG0024493,1,0,0,0,0
OG0024494,1,0,0,0,0
OG0024495,1,1,0,0,0
OG0024496,1,0,0,0,0
OG0024497,1,0,0,0,0
OG0024498,1,1,0,0,0
OG0024499,1,0,0,0,0
OG0024500,1,1,1,0,0
OG0024501,1,0,0,0,0
OG0024502,1,0,0,0,0
OG0024503,1,0,0,0,0
OG0024504,1,0,0,0,0
OG0024505,1,0,0,0,0
OG0024506,1,0,0,0,0
OG0024507,1,0,0,0,0
OG0024508,1,0,0,0,0
OG0024509,1,1,0,0,0
OG0024510,1,0,0,0,0
OG0024511,1,0,0,0,0
OG0024512,1,0,0,0,0
OG0024513,1,0,0,0,0
OG0024514,1,0,0,0,0
OG0024515,1,0,0,0,0
OG0024516,1,0,0,0,0
OG0024517,1,0,0,0,0
OG0024518,1,0,0,0,0
OG0024519,1,0,0,0,0
OG0024520,1,0,0,0,0
OG0024521,1,0,0,0,0
OG0024522,1,0,0,0,0
OG0024523,1,0,0,0,0
OG0024524,1,0,0,0,0
OG0024525,1,0,0,0,0
OG0024526,1,0,0,0,0
OG0024527,1,0,0,0,0
OG0024528,1,0,0,0,0
OG0024529,1,0,0,0,0
OG0024530,1,0,0,0,0
OG0024531,1,0,0,0,0
OG0024532,1,0,0,0,0
OG0024533,1,0,0,0,0
OG0024534,1,0,0,0,0
OG0024535,1,0,0,0,0
OG0024536,1,0,0,0,0
OG0024537,1,0,0,0,0
OG0024538,1,1,0,0,0
OG0024539,1,0,1,1,0
OG0024540,1,0,0,0,0
OG0024541,1,0,0,0,0
OG0024542,1,0,0,0,0
OG0024543,1,0,0,0,0
OG0024544,1,0,0,0,0
OG0024545,1,0,0,0,0
OG0024546,1,0,0,0,0
OG0024547,1,0,0,0,0
OG0024548,1,0,0,0,0
OG0024549,1,1,0,0,0
OG0024550,1,1,0,0,0
OG0024551,1,0,0,0,0
OG0024552,1,0,0,0,0
OG0024553,1,0,0,0,0
OG0024554,1,0,0,0,0
OG0024555,1,0,1,0,0
OG0024556,1,0,0,0,0
OG0024557,1,0,0,0,0
OG0024558,1,0,0,0,0
OG0024559,1,0,1,0,0
OG0024560,1,0,0,0,0
OG0024561,1,0,0,0,0
OG0024562,1,0,0,0,0
OG0024563,1,0,0,0,0
OG0024564,1,0,0,0,0
OG0024565,1,0,1,0,0
OG0024566,1,0,0,0,0
OG0024567,1,0,0,0,0
OG0024568,1,0,0,0,0
OG0024569,1,0,0,0,0
OG0024570,1,0,1,0,0
OG0024571,1,0,0,0,0
OG0024572,1,0,0,0,0
OG0024573,1,0,1,0,0
OG0024574,1,0,0,0,0
OG0024575,1,0,0,0,1
OG0024576,1,0,0,0,0
OG0024577,1,0,0,0,0
OG0024578,1,0,0,0,0
OG0024579,1,0,0,0,0
OG0024580,1,0,0,0,1
OG0024581,1,0,0,1,0
OG0024582,1,1,0,0,0
OG0024583,1,0,0,0,1
OG0024584,1,0,0,0,1
OG0024585,1,0,0,0,1
OG0024586,1,0,0,0,0
OG0024587,1,0,0,0,0
OG0024588,1,0,0,0,0
OG0024589,1,0,0,0,0
OG0024590,1,0,0,0,0
OG0024591,1,0,0,0,0
OG0024592,1,0,0,0,0
OG0024593,1,0,0,0,0
OG0024594,1,0,0,0,0
OG0024595,1,0,0,0,0
OG0024596,1,0,0,0,0
OG0024597,1,0,0,0,0
OG0024598,1,0,0,0,0
OG0024599,1,0,0,0,0
OG0024600,1,0,0,0,0
OG0024601,1,0,0,0,0
OG0024602,1,0,0,0,0
OG0024603,1,0,0,0,0
OG0024604,1,0,0,0,0
OG0024605,1,0,0,0,0
OG0024606,1,0,0,0,0
OG0024607,1,0,0,0,0
OG0024608,1,0,0,0,0
OG0024609,1,0,0,0,0
OG0024610,1,0,0,0,0
OG0024611,1,0,0,0,0
OG0024612,1,0,0,0,0
OG0024613,1,0,0,0,0
OG0024614,1,0,0,0,0
OG0024615,1,0,0,0,0
OG0024616,1,0,0,0,0
OG0024617,1,0,0,0,0
OG0024618,1,0,0,0,0
OG0024619,1,0,0,0,0
OG0024620,1,0,0,0,0
OG0024621,1,0,0,0,0
OG0024622,1,0,0,0,0
OG0024623,1,0,0,0,0
OG0024624,1,0,0,0,0
OG0024625,1,0,0,0,0
OG0024626,1,0,0,0,0
OG0024627,1,0,0,0,0
OG0024628,1,0,0,0,0
OG0024629,1,0,0,0,0
OG0024630,1,0,0,0,0
OG0024631,1,0,0,0,0
OG0024632,1,0,0,0,0
OG0024633,1,0,0,0,0
OG0024634,1,0,0,0,0
OG0024635,1,0,0,0,0
OG0024636,1,0,0,0,0
OG0024637,1,0,0,0,0
OG0024638,1,0,0,0,0
OG0024639,1,0,0,0,0
OG0024640,1,0,0,0,0
OG0024641,1,0,0,0,0
OG0024642,1,0,0,0,0
OG0024643,1,0,0,0,0
OG0024644,1,0,0,0,0
OG0024645,1,0,0,0,0
OG0024646,1,0,0,0,0
OG0024647,1,0,1,0,0
OG0024648,1,0,0,0,0
OG0024649,1,0,0,0,0
OG0024650,1,0,0,0,0
OG0024651,1,0,0,0,0
OG0024652,1,0,0,0,0
OG0024653,1,0,0,0,0
OG0024654,1,0,0,0,0
OG0024655,1,0,0,0,0
OG0024656,1,0,0,0,0
OG0024657,1,0,0,0,0
OG0024658,1,0,0,0,0
OG0024659,1,0,0,0,0
OG0024660,1,0,0,0,0
OG0024661,1,0,1,0,0
OG0024662,1,0,0,0,0
OG0024663,1,0,0,0,0
OG0024664,1,0,0,0,0
OG0024665,1,0,0,0,0
OG0024666,1,0,0,0,0
OG0024667,1,0,0,0,0
OG0024668,1,0,0,0,0
OG0024669,1,0,0,0,0
OG0024670,1,0,0,0,0
OG0024671,1,0,0,0,0
OG0024672,1,0,0,0,0
OG0024673,1,0,0,0,0
OG0024674,1,0,0,0,0
OG0024675,1,0,0,0,0
OG0024676,1,0,0,0,0
OG0024677,1,0,0,0,0
OG0024678,1,0,0,0,0
OG0024679,1,0,0,0,0
OG0024680,1,0,0,0,0
OG0024681,1,0,0,0,0
OG0024682,1,0,0,0,0
OG0024683,1,0,0,0,0
OG0024684,1,0,0,0,0
OG0024685,1,0,0,0,0
OG0024686,1,0,0,0,0
OG0024687,1,0,0,0,0
OG0024688,1,0,0,0,0
OG0024689,1,0,0,0,0
OG0024690,1,0,0,0,0
OG0024691,1,0,0,0,0
OG0024692,1,0,0,0,0
OG0024693,1,0,0,0,0
OG0024694,1,0,0,0,0
OG0024695,1,0,0,0,0
OG0024696,1,0,0,0,0
OG0024697,1,0,0,0,0
OG0024698,1,0,0,0,0
OG0024699,1,0,0,0,0
OG0024700,1,0,0,0,0
OG0024701,1,0,0,0,0
OG0024702,1,0,0,0,0
OG0024703,1,0,0,0,0
OG0024704,1,0,0,0,0
OG0024705,1,0,0,0,0
OG0024706,1,0,1,0,0
OG0024707,1,0,0,0,0
OG0024708,1,0,0,0,0
OG0024709,1,0,0,0,0
OG0024710,1,0,0,0,0
OG0024711,1,0,0,0,0
OG0024712,1,0,0,0,0
OG0024713,1,0,0,0,0
OG0024714,1,0,0,0,0
OG0024715,1,0,0,0,0
OG0024716,1,0,0,0,0
OG0024717,1,0,0,0,0
OG0024718,1,0,0,0,0
OG0024719,1,0,0,0,0
OG0024720,1,0,0,0,0
OG0024721,1,0,0,0,0
OG0024722,1,0,0,0,0
OG0024723,1,0,0,0,0
OG0024724,1,0,0,0,0
OG0024725,1,0,0,0,0
OG0024726,1,0,0,0,0
OG0024727,1,0,0,0,0
OG0024728,1,0,0,0,0
OG0024729,1,0,0,0,0
OG0024730,1,0,0,0,0
OG0024731,1,0,0,0,0
OG0024732,1,0,0,0,0
OG0024733,1,0,0,0,0
OG0024734,1,0,0,0,0
OG0024735,1,0,0,0,0
OG0024736,1,0,0,0,0
OG0024737,1,0,0,0,0
OG0024738,1,0,0,0,0
OG0024739,1,0,0,0,0
OG0024740,1,0,0,0,0
OG0024741,1,0,0,0,0
OG0024742,1,0,0,0,0
OG0024743,1,0,0,0,0
OG0024744,1,0,0,0,0
OG0024745,1,0,0,1,0
OG0024746,1,0,0,0,0
OG0024747,1,0,0,0,0
OG0024748,1,0,0,0,0
OG0024749,1,0,0,0,0
OG0024750,1,0,0,0,0
OG0024751,1,0,0,0,0
OG0024752,1,0,0,0,0
OG0024753,1,0,0,0,0
OG0024754,1,0,0,0,0
OG0024755,1,0,0,0,0
OG0024756,1,0,0,0,0
OG0024757,1,0,0,0,0
OG0024758,1,0,0,0,0
OG0024759,1,0,0,0,0
OG0024760,1,0,0,0,0
OG0024761,1,0,0,0,0
OG0024762,1,0,0,0,0
OG0024763,1,0,0,0,0
OG0024764,1,0,0,0,0
OG0024765,1,0,0,0,0
OG0024766,1,0,0,0,0
OG0024767,1,0,0,0,0
OG0024768,1,0,0,0,0
OG0024769,1,0,0,0,0
OG0024770,1,0,0,0,0
OG0024771,1,0,0,0,0
OG0024772,1,0,0,0,0
OG0024773,1,0,0,0,0
OG0024774,1,0,0,0,0
OG0024775,1,0,0,0,0
OG0024776,1,0,0,0,0
OG0024777,1,0,0,0,0
OG0024778,1,0,0,0,0
OG0024779,1,0,0,0,0
OG0024780,1,0,0,0,0
OG0024781,1,0,0,0,0
OG0024782,1,0,0,0,0
OG0024783,1,0,0,0,0
OG0024784,1,0,0,0,0
OG0024785,1,0,0,0,0
OG0024786,1,0,0,0,0
OG0024787,1,0,0,0,0
OG0024788,1,0,0,0,0
OG0024789,1,0,0,0,0
OG0024790,1,0,0,0,0
OG0024791,1,0,0,0,0
OG0024792,1,0,0,0,0
OG0024793,1,0,0,0,0
OG0024794,1,0,0,0,0
OG0024795,1,0,0,0,0
OG0024796,1,0,0,0,0
OG0024797,1,0,0,0,0
OG0024798,1,0,0,0,0
OG0024799,1,0,0,0,0
OG0024800,1,0,0,0,0
OG0024801,1,0,0,0,0
OG0024802,1,0,0,0,0
OG0024803,1,0,0,0,0
OG0024804,1,0,0,0,0
OG0024805,1,0,0,0,0
OG0024806,1,0,0,0,0
OG0024807,1,0,0,0,0
OG0024808,1,0,0,0,0
OG0024809,1,0,0,0,0
OG0024810,1,0,0,0,0
OG0024811,1,0,0,0,0
OG0024812,1,0,0,0,0
OG0024813,1,0,0,0,0
OG0024814,1,0,0,0,0
OG0024815,1,0,0,0,0
OG0024816,1,0,0,0,0
OG0024817,1,0,0,0,0
OG0024818,1,0,0,1,0
OG0024819,1,0,0,0,0
OG0024820,1,0,0,0,0
OG0024821,1,0,0,0,0
OG0024822,1,0,0,0,0
OG0024823,1,0,0,0,0
OG0024824,1,0,0,0,0
OG0024825,1,0,0,0,0
OG0024826,1,0,0,0,0
OG0024827,1,0,0,0,0
OG0024828,1,0,0,0,0
OG0024829,1,0,0,0,0
OG0024830,1,0,0,0,0
OG0024831,1,0,0,0,0
OG0024832,1,0,0,0,0
OG0024833,1,0,0,0,0
OG0024834,1,0,0,0,0
OG0024835,1,0,0,0,0
OG0024836,1,0,0,0,0
OG0024837,1,0,0,0,0
OG0024838,1,0,0,0,0
OG0024839,1,0,0,0,0
OG0024840,1,0,0,0,0
OG0024841,1,0,0,0,0
OG0024842,1,0,0,0,0
OG0024843,1,0,0,0,0
OG0024844,1,0,0,0,0
OG0024845,1,0,0,0,0
OG0024846,1,0,0,0,0
OG0024847,1,0,0,0,0
OG0024848,1,0,0,0,0
OG0024849,1,0,0,0,0
OG0024850,1,0,0,0,0
OG0024851,1,0,0,0,0
OG0024852,1,0,0,0,0
OG0024853,1,0,0,0,0
OG0024854,1,0,0,0,0
OG0024855,1,0,0,0,0
OG0024856,1,0,0,0,0
OG0024857,1,0,0,0,0
OG0024858,1,0,0,0,0
OG0024859,1,0,0,0,0
OG0024860,1,0,0,0,0
OG0024861,1,0,0,0,0
OG0024862,1,0,0,0,0
OG0024863,1,0,0,0,0
OG0024864,1,0,0,0,0
OG0024865,1,0,0,0,0
OG0024866,1,0,0,0,0
OG0024867,1,0,0,0,0
OG0024868,1,0,0,0,0
OG0024869,1,0,0,0,0
OG0024870,1,0,0,0,0
OG0024871,1,0,0,0,0
OG0024872,1,0,0,0,0
OG0024873,1,0,0,0,0
OG0024874,1,0,0,0,0
OG0024875,1,0,0,0,0
OG0024876,1,0,0,0,0
OG0024877,1,0,0,0,0
OG0024878,1,0,0,0,0
OG0024879,1,0,0,0,0
OG0024880,1,0,0,0,0
OG0024881,1,0,0,0,0
OG0024882,1,0,0,0,0
OG0024883,1,0,0,0,0
OG0024884,1,0,0,0,0
OG0024885,1,0,0,0,0
OG0024886,1,0,0,0,0
OG0024887,1,0,0,0,0
OG0024888,1,0,0,0,0
OG0024889,1,0,0,0,0
OG0024890,1,0,0,0,0
OG0024891,1,0,0,0,0
OG0024892,1,0,0,0,0
OG0024893,1,0,0,0,0
OG0024894,1,0,0,0,0
OG0024895,1,0,0,0,0
OG0024896,1,0,0,0,0
OG0024897,1,0,0,0,0
OG0024898,1,0,0,0,0
OG0024899,1,0,0,0,0
OG0024900,1,0,0,0,0
OG0024901,1,0,0,0,0
OG0024902,1,0,0,0,0
OG0024903,1,0,0,0,0
OG0024904,1,0,0,0,0
OG0024905,1,0,0,0,0
OG0024906,1,0,0,0,0
OG0024907,1,0,0,0,0
OG0024908,1,0,0,0,0
OG0024909,1,0,0,0,0
OG0024910,1,0,0,0,0
OG0024911,1,0,0,0,0
OG0024912,1,0,0,0,0
OG0024913,1,0,0,0,0
OG0024914,1,0,0,0,0
OG0024915,1,0,0,0,0
OG0024916,1,0,0,0,0
OG0024917,1,0,0,0,0
OG0024918,1,0,0,0,0
OG0024919,1,0,0,0,0
OG0024920,1,0,0,0,0
OG0024921,1,0,0,0,0
OG0024922,1,0,0,0,0
OG0024923,1,0,0,0,0
OG0024924,1,0,0,0,0
OG0024925,1,0,0,0,0
OG0024926,1,0,0,0,0
OG0024927,1,0,0,0,0
OG0024928,1,0,0,0,0
OG0024929,1,0,0,0,0
OG0024930,1,0,0,0,0
OG0024931,1,0,0,0,0
OG0024932,1,0,0,0,0
OG0024933,1,0,0,0,0
OG0024934,1,0,0,0,0
OG0024935,1,0,0,0,0
OG0024936,1,0,0,0,0
OG0024937,1,0,0,0,0
OG0024938,1,0,0,0,0
OG0024939,1,0,0,0,0
OG0024940,1,0,0,0,0
OG0024941,1,0,0,0,0
OG0024942,1,0,0,0,0
OG0024943,1,0,0,0,0
OG0024944,1,0,0,0,0
OG0024945,1,0,0,0,0
OG0024946,1,0,0,0,0
OG0024947,1,0,1,0,0
OG0024948,1,0,0,0,0
OG0024949,1,0,0,0,0
OG0024950,1,0,0,0,0
OG0024951,1,0,1,0,0
OG0024952,1,0,0,0,0
OG0024953,1,0,0,0,0
OG0024954,1,0,0,0,0
OG0024955,1,0,0,0,0
OG0024956,1,0,0,0,0
OG0024957,1,0,0,0,0
OG0024958,1,0,0,0,0
OG0024959,1,0,0,0,0
OG0024960,1,0,0,0,0
OG0024961,1,0,0,0,0
OG0024962,1,0,0,0,0
OG0024963,1,0,0,0,0
OG0024964,1,0,0,0,1
OG0024965,1,0,0,0,0
OG0024966,1,0,0,0,0
OG0024967,1,0,0,0,0
OG0024968,1,0,0,0,0
OG0024969,1,0,0,0,0
OG0024970,1,0,1,0,0
OG0024971,1,0,0,0,0
OG0024972,1,0,0,0,0
OG0024973,1,0,0,0,0
OG0024974,1,1,1,0,0
OG0024975,1,0,0,0,0
OG0024976,1,0,0,0,0
OG0024977,1,0,0,0,0
OG0024978,1,0,0,0,0
OG0024979,1,0,0,0,0
OG0024980,1,0,1,0,0
OG0024981,1,0,0,0,0
OG0024982,1,0,0,0,0
OG0024983,1,0,1,0,0
OG0024984,1,0,0,0,0
OG0024985,1,0,0,0,0
OG0024986,1,0,0,0,0
OG0024987,1,0,0,0,0
OG0024988,1,0,1,0,0
OG0024989,1,0,0,0,0
OG0024990,1,0,0,0,0
OG0024991,1,0,0,0,0
OG0024992,1,0,0,0,0
OG0024993,1,0,0,0,0
OG0024994,1,0,0,0,0
OG0024995,1,0,0,0,0
OG0024996,1,0,0,0,0
OG0024997,1,0,0,0,0
OG0024998,1,0,0,0,0
OG0024999,1,0,0,0,0
OG0025000,1,0,0,0,0
OG0025001,1,0,1,0,0
OG0025002,1,0,0,0,0
OG0025003,1,0,0,0,0
OG0025004,1,0,0,0,0
OG0025005,1,0,0,0,0
OG0025006,1,0,0,0,0
OG0025007,1,0,0,0,0
OG0025008,1,0,0,0,0
OG0025009,1,0,0,0,0
OG0025010,1,0,0,0,0
OG0025011,1,0,0,0,0
OG0025012,1,0,0,0,0
OG0025013,1,0,0,0,0
OG0025014,1,0,0,0,0
OG0025015,1,0,1,0,0
OG0025016,1,1,0,0,0
OG0025017,1,0,1,0,0
OG0025018,1,1,0,0,0
OG0025019,1,0,1,0,0
OG0025020,1,0,0,0,0
OG0025021,1,0,0,0,0
OG0025022,1,0,0,0,0
OG0025023,1,0,0,0,0
OG0025024,1,1,0,0,0
OG0025025,1,0,0,0,0
OG0025026,1,0,0,0,0
OG0025027,1,0,1,0,0
OG0025028,1,0,0,0,0
OG0025029,1,0,0,0,0
OG0025030,1,0,0,0,0
OG0025031,1,0,0,0,0
OG0025032,1,0,0,0,0
OG0025033,1,0,0,0,0
OG0025034,1,0,1,0,0
OG0025035,0,0,1,0,0
OG0025036,0,0,1,0,0
OG0025037,0,0,1,0,0
OG0025038,0,0,1,0,0
OG0025039,0,0,1,0,0
OG0025040,0,0,1,0,0
OG0025041,0,0,1,0,0
OG0025042,0,0,1,0,0
OG0025043,0,0,1,0,0
OG0025044,0,0,1,0,0
OG0025045,0,0,1,0,0
OG0025046,0,0,1,0,1
OG0025047,0,0,1,0,0
OG0025048,0,0,1,0,0
OG0025049,0,0,1,0,0
OG0025050,0,0,1,0,0
OG0025051,0,0,1,0,0
OG0025052,0,0,1,1,0
OG0025053,0,0,1,0,0
OG0025054,0,0,1,0,0
OG0025055,0,0,1,0,0
OG0025056,0,0,1,0,0
OG0025057,0,0,1,0,1
OG0025058,0,0,1,0,0
OG0025059,0,0,1,0,0
OG0025060,0,0,1,0,0
OG0025061,0,0,1,0,0
OG0025062,0,0,1,0,0
OG0025063,0,0,1,0,0
OG0025064,0,0,1,0,0
OG0025065,0,0,1,0,0
OG0025066,0,0,1,0,0
OG0025067,1,0,1,0,0
OG0025068,0,0,1,0,0
OG0025069,0,0,1,0,0
OG0025070,0,0,1,0,0
OG0025071,0,0,1,1,0
OG0025072,0,0,1,0,0
OG0025073,0,0,1,0,0
OG0025074,0,0,1,1,0
OG0025075,0,0,1,0,0
OG0025076,0,0,1,0,0
OG0025077,0,0,1,0,0
OG0025078,0,0,1,0,0
OG0025079,0,0,1,1,0
OG0025080,0,0,1,0,0
OG0025081,0,0,1,0,0
OG0025082,0,0,1,0,0
OG0025083,0,1,1,1,0
OG0025084,0,0,1,0,0
OG0025085,0,0,1,0,0
OG0025086,0,0,1,0,0
OG0025087,0,0,1,0,0
OG0025088,0,0,1,0,0
OG0025089,0,0,1,0,0
OG0025090,0,0,1,0,0
OG0025091,0,0,1,0,0
OG0025092,0,0,1,0,0
OG0025093,0,0,1,0,0
OG0025094,0,0,1,0,0
OG0025095,1,0,1,0,0
OG0025096,0,0,1,1,0
OG0025097,0,0,1,0,0
OG0025098,0,0,1,0,0
OG0025099,0,0,1,0,0
OG0025100,0,0,1,0,0
OG0025101,0,0,1,0,0
OG0025102,0,0,1,0,0
OG0025103,0,0,1,0,0
OG0025104,0,0,1,0,0
OG0025105,0,0,1,0,0
OG0025106,0,0,1,0,0
OG0025107,0,0,1,0,0
OG0025108,0,0,1,0,0
OG0025109,0,0,1,0,0
OG0025110,0,0,1,0,0
OG0025111,0,0,1,0,0
OG0025112,0,0,1,0,0
OG0025113,0,0,1,0,0
OG0025114,0,0,1,1,0
OG0025115,0,0,1,0,0
OG0025116,0,0,1,0,0
OG0025117,0,0,1,0,0
OG0025118,0,0,1,0,0
OG0025119,0,1,1,0,0
OG0025120,0,0,1,0,0
OG0025121,0,0,1,0,0
OG0025122,0,0,1,1,0
OG0025123,0,1,1,0,0
OG0025124,0,0,1,0,0
OG0025125,0,0,1,0,0
OG0025126,0,0,1,0,0
OG0025127,0,0,1,0,0
OG0025128,0,0,1,0,0
OG0025129,0,1,1,0,1
OG0025130,0,0,1,0,0
OG0025131,0,0,1,0,0
OG0025132,1,0,1,0,0
OG0025133,0,0,1,0,0
OG0025134,0,0,1,0,0
OG0025135,0,0,1,1,0
OG0025136,0,0,1,1,0
OG0025137,0,0,1,1,0
OG0025138,0,0,1,1,0
OG0025139,0,0,1,1,0
OG0025140,0,0,1,0,0
OG0025141,1,0,1,0,0
OG0025142,0,0,1,0,0
OG0025143,1,0,1,0,0
OG0025144,1,0,1,0,0
OG0025145,0,0,1,0,0
OG0025146,0,0,1,0,0
OG0025147,0,0,1,0,0
OG0025148,0,0,1,0,0
OG0025149,0,0,1,0,0
OG0025150,0,0,1,1,0
OG0025151,0,0,1,0,0
OG0025152,0,0,1,0,0
OG0025153,0,0,1,0,1
OG0025154,1,0,1,0,0
OG0025155,0,0,1,0,0
OG0025156,0,0,1,1,0
OG0025157,0,0,1,0,0
OG0025158,0,1,1,0,0
OG0025159,0,0,1,1,0
OG0025160,0,0,1,1,0
OG0025161,0,0,0,1,0
OG0025162,0,0,0,1,0
OG0025163,0,0,0,1,0
OG0025164,0,0,0,1,0
OG0025165,0,0,0,1,0
OG0025166,0,0,0,1,0
OG0025167,0,0,0,1,0
OG0025168,0,0,0,1,0
OG0025169,0,0,0,1,0
OG0025170,0,0,0,1,0
OG0025171,0,0,1,1,0
OG0025172,0,0,0,1,0
OG0025173,0,0,0,1,0
OG0025174,0,0,0,1,0
OG0025175,0,0,0,1,0
OG0025176,0,0,0,1,0
OG0025177,0,0,1,1,0
OG0025178,0,0,1,1,0
OG0025179,0,0,0,1,0
OG0025180,0,0,0,1,0
OG0025181,0,0,1,1,0
OG0025182,0,0,0,1,1
OG0025183,0,0,0,1,0
OG0025184,0,0,1,1,0
OG0025185,0,0,0,1,0
OG0025186,0,0,0,1,0
OG0025187,0,0,0,1,1
OG0025188,0,0,0,1,0
OG0025189,0,0,0,1,0
OG0025190,0,0,0,1,0
OG0025191,0,0,0,1,0
OG0025192,0,0,0,1,0
OG0025193,0,0,0,1,0
OG0025194,0,0,0,1,0
OG0025195,0,0,1,1,0
OG0025196,0,0,0,1,0
OG0025197,0,0,0,1,0
OG0025198,0,0,0,1,0
OG0025199,0,0,1,1,0
OG0025200,0,0,0,1,0
OG0025201,0,0,0,1,0
OG0025202,0,0,0,1,0
OG0025203,0,0,1,1,0
OG0025204,0,0,0,1,0
OG0025205,0,0,0,1,0
OG0025206,0,0,0,1,1
OG0025207,0,0,0,1,0
OG0025208,0,0,0,1,0
OG0025209,0,0,0,1,0
OG0025210,0,0,0,1,0
OG0025211,0,0,0,1,1
OG0025212,0,0,0,1,0
OG0025213,0,0,0,1,0
OG0025214,0,0,0,1,0
OG0025215,0,0,0,1,0
OG0025216,0,0,0,1,0
OG0025217,0,0,0,1,0
OG0025218,0,0,1,1,0
OG0025219,0,0,0,1,0
OG0025220,0,0,1,1,0
OG0025221,0,0,0,1,0
OG0025222,0,0,0,1,0
OG0025223,0,0,0,1,0
OG0025224,0,0,1,1,0
OG0025225,0,0,1,1,0
OG0025226,0,0,0,1,0
OG0025227,0,0,0,1,0
OG0025228,0,0,0,1,0
OG0025229,0,0,0,1,0
OG0025230,0,0,0,1,0
OG0025231,0,0,0,1,0
OG0025232,0,0,0,1,0
OG0025233,0,0,0,1,0
OG0025234,0,0,0,1,0
OG0025235,0,0,1,1,0
OG0025236,0,0,0,1,0
OG0025237,0,0,0,1,0
OG0025238,0,0,0,1,0
OG0025239,0,0,0,1,0
OG0025240,0,0,0,1,0
OG0025241,0,0,0,1,0
OG0025242,0,0,0,1,0
OG0025243,0,0,0,1,0
OG0025244,0,0,1,1,0
OG0025245,0,0,0,1,0
OG0025246,0,0,0,1,0
OG0025247,0,0,0,1,0
OG0025248,0,0,0,1,0
OG0025249,0,0,1,1,0
OG0025250,0,0,1,1,0
OG0025251,0,0,0,1,0
OG0025252,0,0,0,1,0
OG0025253,0,0,1,1,0
OG0025254,0,0,0,1,0
OG0025255,0,0,1,1,0
OG0025256,0,0,0,1,0
OG0025257,0,0,0,1,0
OG0025258,0,0,0,1,0
OG0025259,0,0,0,1,0
OG0025260,0,0,0,1,0
OG0025261,0,0,0,1,0
OG0025262,0,0,0,1,0
OG0025263,0,0,0,1,0
OG0025264,0,0,1,1,0
OG0025265,0,0,0,1,0
OG0025266,0,0,0,1,0
OG0025267,0,0,0,1,0
OG0025268,0,0,0,1,0
OG0025269,0,0,0,1,0
OG0025270,0,0,0,1,0
OG0025271,1,0,1,1,0
OG0025272,0,0,1,1,0
OG0025273,0,0,0,1,0
OG0025274,0,0,1,1,0
OG0025275,0,0,0,1,0
OG0025276,0,1,1,1,0
OG0025277,0,0,0,1,0
OG0025278,0,0,0,1,0
OG0025279,0,0,0,1,0
OG0025280,0,0,0,1,0
OG0025281,0,0,0,1,0
OG0025282,0,0,0,1,0
OG0025283,0,0,0,1,0
OG0025284,0,0,1,1,0
OG0025285,0,0,0,1,0
OG0025286,0,0,0,1,0
OG0025287,0,0,0,1,0
OG0025288,0,0,0,1,0
OG0025289,0,0,1,1,0
OG0025290,0,0,0,1,0
OG0025291,0,0,0,1,0
OG0025292,0,0,0,1,0
OG0025293,0,0,0,1,0
OG0025294,0,0,0,1,0
OG0025295,0,0,0,1,0
OG0025296,0,0,0,1,0
OG0025297,0,0,1,1,0
OG0025298,0,0,1,1,0
OG0025299,0,0,0,1,0
OG0025300,0,0,0,1,0
OG0025301,0,0,0,1,0
OG0025302,0,0,0,1,0
OG0025303,0,0,0,1,0
OG0025304,0,0,0,1,0
OG0025305,0,0,1,1,0
OG0025306,1,0,1,1,0
OG0025307,0,0,0,1,1
OG0025308,0,0,0,1,0
OG0025309,0,0,0,1,0
OG0025310,0,0,0,1,0
